camera_offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,y,z,rx,ry,rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-82,6,55.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccp (robot start position),,,,,,tcp (calculation start position),,,,,,in-socket-postion,,,,,,front-of-socket-postion,,,,,,actual distance,,,,,,estimated distance (camera estimate),,,,,,offset,,,,,
ccp_x,ccp_y,ccp_z,ccp_rx,ccp_ry,ccp_rz,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,isp_x,isp_y,isp_z,isp_rx,isp_ry,isp_rz,fsp_x,fsp_y,fsp_z,fsp_rx,fsp_ry,fsp_rz,ad_x,ad_y,ad_z,ad_rx,ad_ry,ad_rz,ed_x,ed_y,ed_z,ed_rx,ed_ry,ed_rz,os_x,os_y,os_z,os_rx,os_ry,os_rz
640.0272827,-97.92210388,449.8947754,17.01494789,-179.9798737,16.99584198,558.0,-91.9,505.4,17.0,-180.0,17.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,74.8,11.2,161.7,350.7,161.9,529.8,87.8,21.8,0.423988768,9.081381053,-1.105808545,-18.7,13.0,10.6,-161.3,-341.6,-163.0
640.0300903,-98.92141724,449.8875122,19.37586594,-179.9810486,19.35646248,558.0,-92.9,505.4,19.4,-180.0,19.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,75.8,11.2,159.3,350.7,159.5,529.6,88.7,21.8,0.412529612,9.127217676,-1.226129682,-18.8,12.9,10.6,-158.9,-341.5,-160.7
640.0241699,-99.92554474,449.8955383,17.00332451,-179.9799957,16.98557854,558.0,-93.9,505.4,17.0,-180.0,17.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,76.8,11.2,161.7,350.7,161.9,529.5,89.8,21.8,0.44690708,8.75479511,-1.237588837,-19.0,13.0,10.6,-161.2,-341.9,-163.1
640.0447388,-100.9271927,449.9169922,23.77110863,-179.9828339,23.75226593,558.0,-94.9,505.4,23.8,-180.0,23.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,77.8,11.2,154.9,350.7,155.1,529.3,90.7,21.7,0.389611301,9.087110631,-1.134456434,-19.1,12.9,10.5,-154.5,-341.6,-156.2
640.0479126,-101.9284286,449.9416809,23.38420296,-179.9827576,23.36530304,558.0,-95.9,505.4,23.4,-180.0,23.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,78.8,11.1,155.3,350.7,155.5,528.7,91.6,21.6,0.378152145,9.047003585,-1.449583222,-19.7,12.8,10.5,-154.9,-341.6,-156.9
640.0379639,-102.928833,449.9030762,21.08138275,-179.9819641,21.06351662,558.0,-96.9,505.4,21.1,-180.0,21.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,79.8,11.2,157.6,350.7,157.8,529.3,92.7,21.6,0.389611301,9.081381053,-1.208940948,-19.1,12.9,10.4,-157.2,-341.6,-159.0
640.0220337,-103.9231949,449.8855286,15.41929245,-179.9794312,15.40130711,558.0,-97.9,505.4,15.4,-180.0,15.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.5,80.8,11.2,163.3,350.7,163.4,529.1,93.7,21.7,0.378152145,9.195972612,-0.899543738,-19.4,12.9,10.5,-162.9,-341.5,-164.3
640.0308228,-104.9266586,449.8810425,17.67395782,-179.9806213,17.65653419,558.0,-98.9,505.4,17.7,-180.0,17.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,81.8,11.2,161.0,350.7,161.2,529,94.7,21.7,0.41825919,9.024085273,-1.105808545,-19.4,12.9,10.5,-160.6,-341.6,-162.3
640.0333252,-105.9256516,449.9014893,18.28528404,-179.980484,18.26717186,558.0,-99.9,505.4,18.3,-180.0,18.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,82.8,11.2,160.4,350.7,160.6,529.1,95.7,21.7,0.412529612,9.001166962,-0.870895849,-19.3,12.9,10.5,-160.0,-341.7,-161.5
640.0512085,-106.9333344,449.934906,26.81227303,-179.9837952,26.7944603,558.1,-100.9,505.4,26.8,-180.0,26.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,83.8,11.2,151.9,350.7,152.1,529.3,96.7,21.6,0.401070457,9.167324722,-0.773493023,-19.1,12.9,10.4,-151.5,-341.5,-152.8
640.0484009,-107.9263458,449.9394836,25.09763527,-179.9831238,25.078722,558.0,-101.9,505.4,25.1,-180.0,25.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,84.8,11.2,153.6,350.7,153.8,528.6,97.6,21.5,0.332315521,9.310564171,-1.363639552,-19.8,12.8,10.3,-153.3,-341.4,-155.1
640.0350342,-108.9213791,449.8988647,20.50350952,-179.9815674,20.48453522,558.0,-102.9,505.4,20.5,-180.0,20.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,85.8,11.2,158.2,350.7,158.4,528.6,98.6,21.5,0.366692989,9.104299365,-1.128726856,-19.8,12.8,10.3,-157.8,-341.6,-159.5
640.0307617,-109.9213562,449.8833008,16.82013702,-179.9800262,16.80125237,558.0,-103.9,505.4,16.8,-180.0,16.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,86.8,11.2,161.9,350.7,162.0,528.6,99.6,21.5,0.366692989,9.253268391,-0.825059225,-19.8,12.8,10.3,-161.5,-341.4,-162.9
640.0387573,-110.9218445,449.9008179,19.96459961,-179.9814606,19.94547653,558.0,-104.9,505.4,20.0,-180.0,19.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,87.8,11.2,158.7,350.7,158.9,528.9,100.7,21.5,0.366692989,9.236079658,-0.779222601,-19.5,12.9,10.3,-158.4,-341.4,-159.7
640.0524292,-111.9308929,449.9430237,27.69432831,-179.9835968,27.67558289,558.1,-105.9,505.4,27.7,-180.0,27.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,88.8,11.1,151.0,350.7,151.2,528.8,101.7,21.4,0.406800035,9.241809235,-0.779222601,-19.6,12.9,10.3,-150.6,-341.4,-152.0
640.0532837,-112.933548,449.9387207,28.02724075,-179.9837189,28.00902557,558.1,-106.9,505.4,28.0,-180.0,28.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,89.8,11.2,150.7,350.7,150.8,529,102.7,21.4,0.429718346,9.006896539,-0.762033868,-19.4,12.9,10.2,-150.2,-341.7,-151.6
640.0353394,-113.9221115,449.8853149,17.42052078,-179.9803009,17.4016571,558.0,-107.9,505.4,17.4,-180.0,17.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,548.4,90.8,11.2,161.3,350.7,161.4,529,103.7,21.5,0.395340879,9.167324722,-0.847977537,-19.4,12.9,10.3,-160.9,-341.5,-162.3
380.9595947,29.99578094,449.9434204,15.70132732,-179.9949951,15.70196915,299.0,36.0,505.4,15.7,-180.0,15.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,807.5,-53.1,11.1,163.0,350.7,163.1,784.9,-34.6,31.5,1.025594453,5.448828632,1.913679036,-22.6,18.5,20.4,-162.0,-345.2,-161.2
381.9612122,29.99516487,449.9518738,16.89191246,-179.9953156,16.89287758,300.0,36.0,505.5,16.9,-180.0,16.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,806.5,-53.1,11.1,161.8,350.7,162.0,784.2,-34.6,31.4,0.825059225,6.336913214,-0.229183118,-22.3,18.5,20.3,-161.0,-344.3,-162.2
382.9595337,29.99617195,449.9388428,14.76730537,-179.9947205,14.76809025,301.0,36.0,505.4,14.8,-180.0,14.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,805.5,-53.1,11.2,163.9,350.7,164.1,782.9,-34.6,31.5,0.985487408,6.273887857,1.822005789,-22.6,18.5,20.3,-162.9,-344.4,-162.3
383.9625854,29.99523926,449.9521484,18.52332115,-179.9956818,18.52431297,302.0,36.0,505.5,18.5,-180.0,18.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,804.5,-53.1,11.1,160.2,350.7,160.3,782.8,-34.6,31.4,0.89381416,5.276941293,1.191752214,-21.7,18.5,20.3,-159.3,-345.4,-159.1
384.9562073,29.99519539,449.9282837,11.40655518,-179.9933777,11.40757275,303.0,36.0,505.4,11.4,-180.0,11.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,803.5,-53.1,11.2,167.3,350.7,167.4,781.3,-34.6,31.4,0.905273316,4.847222947,2.06837764,-22.2,18.5,20.2,-166.4,-345.8,-165.4
385.9638367,29.99398422,449.9515076,16.05431938,-179.9950867,16.05566216,304.0,36.0,505.5,16.1,-180.0,16.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,802.5,-53.1,11.1,162.6,350.7,162.8,780.9,-34.7,31.2,0.911002894,4.956084928,0.389611301,-21.6,18.4,20.1,-161.7,-345.7,-162.4
386.9658508,29.99330711,449.9598389,20.78087234,-179.9960938,20.78233147,305.0,36.0,505.5,20.8,-180.0,20.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,801.5,-53.1,11.1,157.9,350.7,158.1,780,-34.7,31.2,0.825059225,5.580608925,-0.332315521,-21.5,18.4,20.1,-157.1,-345.1,-158.4
387.9577637,29.99486732,449.930481,12.1575985,-179.9937134,12.1587286,306.0,36.0,505.4,12.2,-180.0,12.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,800.5,-53.1,11.2,166.5,350.7,166.7,778.7,-34.7,31.1,1.042783187,5.729577951,1.93086777,-21.8,18.4,19.9,-165.5,-344.9,-164.8
388.9626465,29.99337006,449.9494629,16.83961868,-179.995285,16.84113121,307.0,36.0,505.4,16.8,-180.0,16.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,799.5,-53.1,11.1,161.9,350.7,162.0,777.9,-34.7,31,0.985487408,5.563420191,1.684495918,-21.6,18.4,19.9,-160.9,-345.1,-160.3
389.9646912,29.99588966,449.9516907,17.92300034,-179.9955292,17.92383003,308.0,36.0,505.5,17.9,-180.0,17.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,798.5,-53.1,11.1,160.8,350.7,160.9,776.4,-34.6,31.3,0.933921206,5.540501879,0.733385978,-22.1,18.5,20.2,-159.8,-345.1,-160.2
390.958374,29.99700737,449.9319458,12.31127548,-179.9937744,12.3118372,309.0,36.0,505.4,12.3,-180.0,12.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,797.5,-53.1,11.2,166.4,350.7,166.5,776.5,-34.7,31.2,0.991216986,4.589391939,0.441177502,-21.0,18.4,20.0,-165.4,-346.1,-166.1
391.9582825,29.99467087,449.9243469,11.46609116,-179.9933777,11.46724224,310.0,36.0,505.4,11.5,-180.0,11.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,796.5,-53.1,11.2,167.2,350.7,167.4,774.6,-34.7,30.9,0.870895849,5.460287788,0.544309905,-21.9,18.4,19.7,-166.4,-345.2,-166.8
392.9632568,29.99360657,449.9477539,17.57513809,-179.9954529,17.57658386,311.0,36.0,505.4,17.6,-180.0,17.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,795.5,-53.1,11.1,161.1,350.7,161.3,773.9,-34.8,30.9,0.888084582,5.729577951,0.085943669,-21.6,18.3,19.8,-160.2,-344.9,-161.2
393.9637756,29.99268913,449.959137,22.41549492,-179.9963379,22.41720581,312.0,36.0,505.5,22.4,-180.0,22.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,794.5,-53.1,11.1,156.3,350.7,156.4,772.9,-34.7,30.8,1.059971921,5.219645514,3.013758002,-21.6,18.4,19.7,-155.2,-345.5,-153.4
394.9608154,29.99522018,449.9419861,16.66354942,-179.995224,16.66460609,313.0,36.0,505.4,16.7,-180.0,16.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,793.5,-53.1,11.1,162.0,350.7,162.2,772.6,-34.8,30.7,0.92246205,4.703983498,1.936597348,-20.9,18.3,19.6,-161.1,-346.0,-160.2
395.9578552,29.99943542,449.9347839,15.14997768,-179.9947968,15.14990711,314.0,36.0,505.4,15.1,-180.0,15.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,792.5,-53.1,11.2,163.6,350.7,163.7,771.8,-34.9,30.8,0.968298674,4.7555497,1.862112834,-20.7,18.2,19.6,-162.6,-345.9,-161.8
396.9668884,29.99807549,449.9613953,25.35647964,-179.9967041,25.35676193,315.0,36.0,505.5,25.4,-180.0,25.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,791.5,-53.1,11.1,153.3,350.7,153.5,770.5,-34.9,30.9,0.859436693,5.208186358,-0.509932438,-21.0,18.2,19.8,-152.5,-345.5,-154.0
397.96521,29.99895096,449.9554749,20.54095459,-179.9960327,20.54093933,316.0,36.0,505.5,20.5,-180.0,20.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,790.5,-53.1,11.1,158.2,350.7,158.3,769.8,-34.9,30.9,1.008405719,5.030569441,1.661577606,-20.7,18.2,19.8,-157.2,-345.6,-156.6
398.9591675,29.99991417,449.9401245,16.36734772,-179.9951477,16.3672123,317.0,36.0,505.4,16.4,-180.0,16.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,789.5,-53.1,11.1,162.3,350.7,162.5,767.6,-34.9,31,0.962569096,5.792603309,0.744845134,-21.9,18.2,19.9,-161.4,-344.9,-161.7
399.9598694,30.00044632,449.9338074,15.17895126,-179.9947968,15.1786356,318.0,36.0,505.4,15.2,-180.0,15.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,788.5,-53.1,11.2,163.5,350.7,163.7,766,-34.9,30.8,1.059971921,5.907194868,2.40642274,-22.5,18.2,19.6,-162.5,-344.8,-161.3
400.9595032,30.00071335,449.9377136,16.38124466,-179.9951477,16.38089752,319.0,36.0,505.4,16.4,-180.0,16.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,787.5,-53.1,11.2,162.3,350.7,162.5,765.6,-35,30.9,0.974028252,5.317048339,1.581363515,-21.9,18.1,19.7,-161.3,-345.4,-160.9
401.9638062,30.001688,449.9552002,22.28491974,-179.9963074,22.28439331,320.0,36.0,505.5,22.3,-180.0,22.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,786.5,-53.1,11.1,156.4,350.7,156.6,764.8,-34.9,30.9,0.853707115,5.259752559,0.75630429,-21.7,18.2,19.8,-155.6,-345.4,-155.8
402.9645386,30.00135231,449.9502258,19.07997131,-179.9957581,19.07950211,321.0,36.0,505.5,19.1,-180.0,19.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,785.5,-53.1,11.1,159.6,350.7,159.8,764.3,-35,30.9,0.95110994,5.276941293,1.59282267,-21.2,18.1,19.8,-158.7,-345.4,-158.2
403.9598999,30.00195694,449.9351196,15.88370705,-179.9949951,15.88314629,322.0,36.0,505.4,15.9,-180.0,15.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,784.5,-53.1,11.2,162.8,350.7,163.0,764.4,-35,30.9,0.847977537,5.139431422,0.572957795,-20.1,18.1,19.7,-162.0,-345.5,-162.4
404.95755,30.00248337,449.9243469,12.47980881,-179.9938049,12.47912788,323.0,36.0,505.4,12.5,-180.0,12.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,783.5,-53.1,11.2,166.2,350.7,166.4,763.3,-35,30.7,0.870895849,4.92170746,1.799087477,-20.2,18.1,19.5,-165.3,-345.8,-164.6
405.9614563,30.00032806,449.9421082,17.07625389,-179.9953156,17.07598495,324.0,36.0,505.4,17.1,-180.0,17.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,782.5,-53.1,11.1,161.6,350.7,161.8,762.6,-35.1,30.8,0.870895849,5.019110285,0.590146529,-19.9,18.0,19.7,-160.8,-345.7,-161.2
406.9631348,30.00237083,449.951355,20.59915161,-179.9960327,20.59846687,325.0,36.0,505.5,20.6,-180.0,20.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,781.5,-53.1,11.1,158.1,350.7,158.3,760.2,-35.1,30.9,0.956839518,5.609256814,1.506879001,-21.3,18.0,19.8,-157.1,-345.1,-156.7
407.9659424,30.00156021,449.9532776,20.60490227,-179.9960327,20.60430527,326.0,36.0,505.5,20.6,-180.0,20.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,780.5,-53.1,11.1,158.1,350.7,158.2,760.4,-35.1,30.8,0.69900851,4.95035535,-1.271966305,-20.1,18.0,19.7,-157.4,-345.7,-159.5
408.9602966,30.00063133,449.9360046,15.91491699,-179.9949951,15.91455269,327.0,36.0,505.4,15.9,-180.0,15.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,779.5,-53.1,11.2,162.8,350.7,162.9,758.9,-35.1,30.9,0.89381416,5.488935677,1.42666491,-20.6,18.0,19.7,-161.9,-345.2,-161.5
409.9592896,30.00141907,449.9344177,13.49974632,-179.9947815,13.49932575,328.0,36.0,505.4,13.5,-180.0,13.5,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,778.5,-53.1,11.2,165.2,350.7,165.4,757.5,-35.1,30.8,0.870895849,5.471746943,1.260507149,-21.0,18.0,19.6,-164.3,-345.2,-164.1
410.9612122,30.00113869,449.9352417,15.43775463,-179.9948578,15.43723869,329.0,36.0,505.4,15.4,-180.0,15.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,777.5,-53.1,11.2,163.3,350.7,163.4,757.2,-35.1,30.9,1.065701499,5.122242688,1.856383256,-20.3,18.0,19.7,-162.2,-345.6,-161.6
411.966095,30.00039101,449.9532471,21.11671638,-179.996109,21.11640739,330.0,36.0,505.5,21.1,-180.0,21.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,776.5,-53.1,11.1,157.6,350.7,157.7,756.4,-35.2,30.8,0.95110994,5.317048339,1.982433971,-20.1,17.9,19.7,-156.6,-345.4,-155.8
412.9646912,30.00139236,449.952179,20.95663261,-179.9960938,20.95605469,331.0,36.0,505.5,21.0,-180.0,21.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,775.5,-53.1,11.1,157.7,350.7,157.9,755.2,-35.2,30.7,0.853707115,5.861358244,-0.108861981,-20.3,17.9,19.6,-156.9,-344.8,-158.0
413.9625549,30.00183105,449.9363098,15.64741516,-179.9949188,15.64689445,332.0,36.0,505.4,15.6,-180.0,15.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,774.5,-53.1,11.2,163.1,350.7,163.2,754.5,-35.2,30.8,0.95110994,5.339966651,2.715819949,-20.0,17.9,19.6,-162.1,-345.3,-160.5
414.9620056,30.00156593,449.9363403,15.08843231,-179.994751,15.08788013,333.0,36.0,505.4,15.1,-180.0,15.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,773.5,-53.1,11.2,163.6,350.7,163.8,753.4,-35.2,30.6,0.825059225,5.064946909,-0.412529612,-20.1,17.9,19.4,-162.8,-345.6,-164.2
415.9595032,30.00076103,449.9301758,14.31291199,-179.9944916,14.31265354,334.0,36.0,505.4,14.3,-180.0,14.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,772.5,-53.1,11.2,164.4,350.7,164.5,752.9,-35.2,30.7,0.865166271,4.904518726,1.019864875,-19.6,17.9,19.5,-163.5,-345.8,-163.5
416.9691162,30.00041389,449.9606934,24.7901001,-179.9966278,24.78977966,335.0,36.0,505.5,24.8,-180.0,24.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,771.5,-53.1,11.1,153.9,350.7,154.1,750.5,-35.1,30.4,1.019864875,5.637904704,1.999622705,-21.0,18.0,19.3,-152.9,-345.0,-152.1
417.9671326,30.00060272,449.9515991,20.03681183,-179.9959259,20.03663826,336.0,36.0,505.5,20.0,-180.0,20.0,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,770.5,-53.1,11.1,158.7,350.7,158.8,749.5,-35.1,30.5,0.819329647,5.351425807,0.045836624,-21.0,18.0,19.4,-157.8,-345.3,-158.8
418.9658508,30.00260735,449.9469299,19.170187,-179.9957581,19.16950798,337.0,36.0,505.4,19.2,-180.0,19.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,769.5,-53.1,11.1,159.5,350.7,159.7,748.9,-35.2,30.5,0.939650784,4.812845479,2.056918485,-20.6,17.9,19.4,-158.6,-345.9,-157.6
419.9629211,29.99980354,449.9360046,14.75872803,-179.9946289,14.75866795,338.0,36.0,505.4,14.8,-180.0,14.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,768.5,-53.1,11.2,163.9,350.7,164.1,747.4,-35.1,30.2,1.025594453,5.39726243,2.606957968,-21.1,18.0,19.0,-162.9,-345.3,-161.5
420.9603577,30.00282669,449.9309998,13.85802269,-179.9943237,13.8573103,339.0,36.0,505.4,13.9,-180.0,13.9,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,767.5,-53.1,11.2,164.8,350.7,165.0,747.2,-35.2,30.4,0.807870491,4.858682103,1.077160655,-20.3,17.9,19.2,-164.0,-345.8,-163.9
421.966217,29.99970055,449.9541321,22.20850563,-179.9962769,22.20856094,340.0,36.0,505.5,22.2,-180.0,22.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,766.5,-53.1,11.1,156.5,350.7,156.6,745.9,-35.1,30.1,0.974028252,5.500394833,2.939273489,-20.6,18.0,19.0,-155.5,-345.2,-153.7
422.9613342,30.00146294,449.9328613,15.22143841,-179.9947662,15.22107697,341.0,36.0,505.4,15.2,-180.0,15.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,765.5,-53.1,11.2,163.5,350.7,163.6,745.7,-35.2,30.2,0.847977537,5.254022981,0.320856365,-19.8,17.9,19.0,-162.6,-345.4,-163.3
423.9660034,30.00091362,449.9546204,22.31540489,-179.9966583,22.31537437,342.0,36.0,505.5,22.3,-180.0,22.3,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,764.5,-53.1,11.1,156.4,350.7,156.5,744.3,-35.2,30.1,0.956839518,4.640958141,2.354856538,-20.2,17.9,19.0,-155.4,-346.0,-154.2
424.9658508,29.99934769,449.9517212,23.55864906,-179.99646,23.55869865,343.0,36.0,505.5,23.6,-180.0,23.6,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,763.5,-53.1,11.1,155.1,350.7,155.3,743,-35.2,30.1,0.870895849,5.168079312,1.839194522,-20.5,17.9,19.0,-154.3,-345.5,-153.5
425.9608765,29.99997902,449.9368591,16.73635292,-179.9951935,16.73622322,344.0,36.0,505.4,16.7,-180.0,16.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,762.5,-53.1,11.2,162.0,350.7,162.1,742.1,-35.3,30.2,1.014135297,5.122242688,2.681442481,-20.4,17.8,19.0,-160.9,-345.6,-159.4
426.9682312,29.99943924,449.9573364,27.2279644,-179.9968872,27.22795105,345.0,36.0,505.5,27.2,-180.0,27.2,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,761.5,-53.1,11.1,151.5,350.7,151.6,741.2,-35.3,30,0.767763445,5.569149769,-1.392287442,-20.3,17.8,18.9,-150.7,-345.1,-153.0
427.9604492,30.00086403,449.9308167,14.71058178,-179.9945984,14.7104187,346.0,36.0,505.4,14.7,-180.0,14.7,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,760.5,-53.1,11.2,164.0,350.7,164.1,740,-35.3,30.2,0.92246205,5.769684997,1.334991663,-20.5,17.8,19.0,-163.1,-344.9,-162.8
428.9654236,30.00067902,449.9440918,20.08514786,-179.9959259,20.08489418,347.0,36.0,505.4,20.1,-180.0,20.1,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,759.5,-53.1,11.1,158.6,350.7,158.8,739.7,-35.3,30.2,0.865166271,5.809792043,1.214670526,-19.8,17.8,19.1,-157.7,-344.9,-157.6
429.9610901,29.99810982,449.9305115,15.82318115,-179.9949493,15.82357693,348.0,36.0,505.4,15.8,-180.0,15.8,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,758.5,-53.1,11.2,162.9,350.7,163.0,739.2,-35.3,30.2,0.95110994,5.597797658,1.822005789,-19.3,17.8,19.0,-161.9,-345.1,-161.2
430.9653931,29.9988842,449.943634,20.39895248,-179.9959717,20.39910889,349.0,36.0,505.4,20.4,-180.0,20.4,1149.2,-17.1,508.5,178.7,170.7,178.9,1106.5,-17.1,516.6,178.7,170.7,178.9,757.5,-53.1,11.1,158.3,350.7,158.5,737.3,-35.3,30.1,0.905273316,5.637904704,1.67876634,-20.2,17.8,19.0,-157.4,-345.0,-156.8
